ASSETNUM;NUM_DTO;NUM_BARRIO;CODIGO_ESPECIE;PERIMETRO;NUM_PARQUE;ALTURA_TOTAL;edad_arbol;estado_sanitario;riesgo_caida;necesidad_poda;fecha_ultima_poda;coste_mantenimiento
9856479;3;35;SSE;351;1;20;76;SECO;ALTO;1;2020-06-08;386.27
1755272;4;44;PHC;350;0;8;37;MALO;ALTO;0;2025-11-21;236.7
9850383;3;35;CDE;350;1;20;74;SECO;ALTO;1;2021-08-11;395.55
9855802;3;35;CEZ;350;1;22;71;SECO;ALTO;0;2020-11-21;329.07
9856591;3;35;PDA;347;1;25;81;SECO;ALTO;1;2019-10-25;408.48
9856570;3;35;EGL;346;1;19;68;SECO;ALTO;0;2021-04-02;330.73
9857911;3;35;CSE;342;1;23;78;SECO;ALTO;1;2023-03-01;379.98
9858495;3;35;CAU;339;1;16;56;SECO;ALTO;1;2019-03-19;362.55
9856804;3;35;PDA;338;1;25;79;SECO;ALTO;1;2021-05-03;386.39
9661254;20;206;UPU;337;0;7;32;MALO;ALTO;1;2022-06-09;275.42
2162222;9;91;PDA;336;0;25;76;SECO;ALTO;0;2021-02-23;348.89
9857732;3;35;PHA;334;1;26;78;SECO;ALTO;1;2019-07-25;357.32
9857582;3;35;AHI;332;1;5;28;REGULAR;ALTO;0;2024-11-18;195.94
9848364;3;35;PPI;330;1;18;60;SECO;ALTO;1;2022-03-13;372.68
2061491;3;35;ASA;330;0;15;57;SECO;ALTO;1;2022-07-29;365.71
9848618;3;35;PCP;328;1;8;29;MALO;ALTO;0;2025-11-13;226.55
9856102;3;35;CDE;327;1;25;82;SECO;ALTO;0;2022-12-15;335.5
9857641;3;35;PPI;327;1;20;68;SECO;ALTO;0;2022-09-12;311.74
9851021;3;35;CDE;326;1;21;68;SECO;ALTO;0;2019-10-02;340.72
9856618;3;35;EGL;324;1;22;79;SECO;ALTO;1;2019-05-27;404.8
9855597;3;35;PDA;323;1;24;79;SECO;ALTO;0;2022-09-24;347.57
9862924;3;35;ECA;322;1;19;60;SECO;ALTO;1;2021-06-09;341.31
9848155;3;35;CAT;320;1;18;65;SECO;ALTO;0;2022-06-10;322.33
9848579;3;35;POC;320;1;16;61;SECO;ALTO;1;2021-03-23;344.03
9858193;3;35;CDE;320;1;15;56;SECO;ALTO;1;2021-07-27;353.71
9856768;3;35;PPI;320;1;22;69;SECO;ALTO;0;2020-06-15;333.89
5237916;9;91;CDE;320;24;22;65;SECO;ALTO;1;2022-08-07;375.39
2149837;9;91;PDA;320;0;26;85;SECO;ALTO;1;2022-01-15;398.66
2161200;9;91;PDA;320;0;28;91;SECO;ALTO;1;2022-03-06;393.64
5637462;9;93;PPI;318;8;15;51;SECO;ALTO;1;2019-11-08;351.41
9848340;3;35;PPI;315;1;20;69;SECO;ALTO;1;2023-06-25;369.13
1998540;10;103;PHA;315;0;13;49;MALO;ALTO;0;2025-09-21;252.21
5237929;9;91;CDE;310;24;21;69;SECO;ALTO;0;2020-12-01;307.73
2145503;9;97;UPU;310;0;16;52;SECO;ALTO;1;2021-03-23;337.66
2161743;9;91;PDA;310;0;19;67;SECO;ALTO;0;2019-10-24;336.07
9859205;3;35;PDA;309;1;20;72;SECO;ALTO;1;2020-01-11;352.98
9862881;3;35;PPI;307;1;22;74;SECO;ALTO;0;2021-10-08;323.04
9852563;3;35;PPI;306;1;21;65;SECO;ALTO;0;2023-05-19;327.74
9855487;3;35;CDE;304;1;16;59;SECO;ALTO;1;2020-06-09;332.13
9853351;3;35;GTR;303;1;26;76;SECO;ALTO;0;2022-06-07;308.32
5613802;4;43;PDA;303;4;20;66;SECO;ALTO;1;2020-07-04;403.55
9857773;3;35;CDE;301;1;25;71;SECO;ALTO;1;2023-02-07;405.61
2162223;9;91;PDA;301;0;28;88;SECO;ALTO;0;2019-04-21;364.71
1737552;10;107;UPU;300;0;22;72;SECO;ALTO;1;2021-02-27;369.47
5719341;9;91;CDE;300;2;20;65;MALO;ALTO;1;2024-07-08;337.98
1921397;15;152;GTR;300;0;15;56;MALO;ALTO;1;2023-12-15;303.78
5719359;9;91;CDE;300;2;22;70;SECO;ALTO;1;2021-01-25;392.25
5719922;9;91;CDE;300;2;24;80;SECO;ALTO;1;2019-12-01;380.37
5720934;9;91;CAT;300;2;24;80;SECO;ALTO;1;2021-07-11;387.18
5722379;9;91;CSE;300;2;12;41;MALO;ALTO;1;2023-05-30;308.62
9669092;20;208;CSI;300;29;10;37;REGULAR;ALTO;1;2023-06-14;229.89
5721174;9;91;CAT;300;2;30;91;SECO;ALTO;1;2019-05-08;415.73
5720918;9;91;CAT;300;2;35;108;SECO;ALTO;1;2019-09-30;423.13
5716432;9;91;PAB;300;2;32;93;SECO;ALTO;1;2022-02-10;405.48
5719402;9;91;CDE;300;2;25;82;SECO;ALTO;0;2019-07-17;364.83
5721522;9;91;CAT;300;2;24;72;SECO;ALTO;0;2021-08-01;316.85
5723093;9;91;CDE;300;2;25;65;SECO;ALTO;1;2020-08-15;383.07
5721521;9;91;CAT;300;2;21;69;SECO;ALTO;1;2020-09-10;360.64
5719290;9;91;CDE;300;2;22;75;SECO;ALTO;0;2020-12-22;305.66
5720938;9;91;CAT;300;2;31;95;SECO;ALTO;0;2020-07-02;349.26
5719898;9;91;CDE;300;2;33;98;SECO;ALTO;1;2023-06-25;408.84
5719666;9;91;CAT;300;2;35;106;SECO;ALTO;1;2023-06-02;440.6
5713034;9;91;PPI;300;2;20;66;SECO;ALTO;0;2020-07-22;319.26
5713035;9;91;PPI;300;2;22;73;SECO;ALTO;0;2022-11-30;337.49
1894929;16;164;PAL;300;0;10;42;REGULAR;ALTO;0;2025-04-23;192.52
2136346;8;81;UPU;300;0;18;56;SECO;ALTO;1;2021-12-05;370.56
9846810;3;35;PPI;299;1;18;60;MALO;ALTO;1;2025-02-11;293.52
2060492;3;35;CDE;299;0;25;86;SECO;ALTO;1;2021-06-22;414.7
9848185;3;35;CDE;298;1;25;81;SECO;ALTO;1;2020-09-10;379.62
9848389;3;35;PPI;298;1;22;63;SECO;ALTO;1;2022-11-09;374.1
2004640;10;104;CAT;298;0;24;81;SECO;ALTO;0;2021-03-09;339.1
1827309;8;81;CDE;295;0;18;62;MALO;ALTO;1;2024-11-09;331.87
9848937;3;35;QIL;294;1;10;44;REGULAR;ALTO;0;2025-01-04;219.35
9856866;3;35;PHA;294;1;28;89;SECO;ALTO;1;2020-09-17;391.5
9846400;3;35;CAT;293;1;18;64;SECO;ALTO;0;2022-09-17;319.61
9852633;3;35;PHA;292;1;24;73;SECO;ALTO;0;2023-05-05;346.14
9852593;3;35;PHA;291;1;24;78;SECO;ALTO;1;2020-05-09;399.56
9855489;3;35;PDA;291;1;15;58;MALO;ALTO;1;2022-11-12;327.8
1637169;1;11;PDA;290;0;20;69;SECO;ALTO;0;2020-05-03;332.74
1605307;9;96;PPI;290;0;14;50;MALO;ALTO;1;2023-08-05;305.99
9846993;3;35;CAT;290;1;19;62;SECO;ALTO;0;2019-07-29;316.9
9855115;3;35;GTR;290;1;25;78;SECO;ALTO;1;2022-02-12;404.84
5712994;9;91;PPI;290;2;22;68;SECO;ALTO;1;2019-12-30;366.39
9856905;3;35;CAT;290;1;16;54;MALO;ALTO;1;2024-08-17;322.62
5719660;9;91;CDE;290;2;25;82;SECO;ALTO;1;2022-02-25;373.62
9856995;3;35;CAT;290;1;24;71;SECO;ALTO;1;2019-05-02;358.41
5702215;9;91;SGI;290;2;29;91;SECO;ALTO;1;2019-05-22;382.3
9857847;3;35;CDE;290;1;18;65;MALO;ALTO;1;2023-01-18;318.46
9856826;3;35;PHA;290;1;24;78;SECO;ALTO;0;2021-11-30;379.84
9851787;3;35;PPI;289;1;23;73;SECO;ALTO;1;2019-10-10;368.63
9848532;3;35;CAT;288;1;20;59;MALO;ALTO;1;2024-03-26;312.19
9852435;3;35;PPI;288;1;20;64;SECO;ALTO;1;2019-10-26;370.43
9855232;3;35;PHA;288;1;24;70;SECO;ALTO;0;2022-06-21;313.85
9856946;3;35;PHA;288;1;32;94;SECO;ALTO;1;2021-11-14;394.07
9849195;3;35;QIL;287;1;7;28;REGULAR;MEDIO;1;2024-07-08;203.47
9848974;3;35;GTR;287;1;16;63;MALO;ALTO;0;2025-06-17;263.15
9852581;3;35;PHA;285;1;23;78;SECO;ALTO;0;2022-06-07;331.41
5719793;9;91;CDE;285;2;29;94;SECO;ALTO;1;2021-04-05;380.8
9857002;3;35;CAT;285;1;23;71;SECO;ALTO;1;2022-09-18;371.23
9856724;3;35;PPI;285;1;20;66;MALO;ALTO;1;2022-03-19;299.0
9852451;3;35;QRO;284;1;14;52;MALO;ALTO;1;2022-05-16;290.53
9855499;3;35;CAT;283;1;18;68;SECO;ALTO;1;2023-04-05;356.76
2138139;9;97;UPU;283;0;14;58;MALO;ALTO;0;2024-12-18;270.1
9858825;3;35;LJA;282;1;11;48;MALO;ALTO;0;2025-04-14;226.33
9847550;3;35;CDE;281;1;23;74;SECO;ALTO;1;2019-10-30;346.71
5719985;9;91;CDE;281;2;26;79;SECO;ALTO;1;2019-07-27;409.62
9856860;3;35;PHA;281;1;21;71;SECO;ALTO;1;2023-02-05;368.73
9857756;3;35;FAN;281;1;16;61;SECO;ALTO;0;2022-11-19;280.96
9853573;3;35;GTR;280;1;20;69;SECO;ALTO;1;2023-02-12;380.99
5709490;9;91;PPI;280;2;23;65;SECO;ALTO;0;2021-06-06;338.81
5719388;9;91;CDE;280;2;26;86;SECO;ALTO;1;2022-09-22;381.12
5721177;9;91;CAT;280;2;26;76;SECO;ALTO;1;2023-06-27;357.78
5720048;9;91;CDE;280;2;19;65;MALO;ALTO;1;2024-10-30;332.47
9859075;3;35;PDA;280;1;26;84;SECO;ALTO;0;2022-06-01;348.89
9861125;3;35;PAB;280;1;17;62;MALO;ALTO;1;2022-10-15;330.37
5237909;9;91;CDE;280;24;22;70;SECO;ALTO;0;2020-03-20;327.88
2001700;10;103;PPI;280;0;20;75;SECO;ALTO;0;2021-06-30;289.08
2059039;3;35;PDA;280;0;18;55;SECO;ALTO;0;2019-05-01;303.87
9856541;3;35;PDA;279;1;16;62;MALO;ALTO;0;2025-04-04;232.59
9858209;3;35;CDE;279;1;20;66;MALO;ALTO;1;2024-12-09;318.34
9857722;3;35;PHA;278;1;25;76;SECO;ALTO;1;2023-04-11;401.19
5237945;9;91;CDE;278;24;23;72;SECO;ALTO;1;2021-01-04;374.34
9863128;3;35;UMI;277;1;15;50;MALO;ALTO;0;2025-04-29;252.51
9852500;3;35;CDE;277;1;23;80;SECO;ALTO;1;2020-02-04;370.42
5615534;4;43;AHI;277;4;18;64;MALO;ALTO;0;2025-10-03;294.76
9857929;3;35;CAT;276;1;22;72;SECO;ALTO;0;2019-04-18;323.92
1858178;8;82;UPU;275;0;16;54;MALO;ALTO;1;2023-09-04;320.39
9857093;3;35;CAT;275;1;20;56;SECO;ALTO;1;2021-12-06;353.66
9857462;3;35;PDA;275;1;26;81;SECO;ALTO;1;2019-04-02;385.38
5716008;9;91;PAB;275;2;22;75;SECO;ALTO;1;2021-04-05;375.34
9857764;3;35;CSI;275;1;10;37;REGULAR;ALTO;1;2023-03-22;264.64
9861150;3;35;UMI;275;1;24;73;SECO;ALTO;1;2020-08-14;357.89
5720080;9;91;CDE;274;2;20;74;SECO;ALTO;1;2020-05-02;373.98
9856699;3;35;CSI;274;1;13;41;REGULAR;ALTO;0;2025-05-20;218.9
9850415;3;35;MGR;273;1;11;43;MALO;ALTO;1;2023-08-17;253.27
5642009;9;93;PHA;273;8;17;55;MALO;ALTO;0;2025-02-10;270.33
5719565;9;91;CDE;272;2;27;83;SECO;ALTO;0;2023-01-15;338.76
9846964;3;35;PPI;271;1;18;61;MALO;ALTO;0;2024-12-08;286.24
2162739;9;91;PDA;271;0;20;59;MALO;ALTO;0;2024-12-01;267.18
1812860;15;159;PPI;270;0;11;33;REGULAR;ALTO;0;2025-11-14;192.17
9846696;3;35;UPU;270;1;16;58;MALO;ALTO;0;2025-08-13;289.82
5702521;9;91;ECA;270;2;11;44;MALO;ALTO;0;2025-07-11;264.59
9846123;3;35;PAL;270;1;10;46;REGULAR;ALTO;1;2024-02-06;260.61
5721502;9;91;CAT;270;2;18;65;SECO;ALTO;0;2020-07-24;309.34
5701313;9;91;PAB;270;2;29;80;SECO;ALTO;1;2019-08-14;353.5
5716449;9;91;PAB;270;2;24;72;SECO;ALTO;1;2020-03-16;353.73
9846284;3;35;PDA;269;1;20;65;SECO;ALTO;1;2022-01-22;372.71
5710540;9;91;PPI;268;2;23;78;SECO;ALTO;1;2020-12-22;359.3
9846347;3;35;PDA;268;1;18;68;SECO;ALTO;1;2020-12-30;386.84
2061549;3;35;PDA;268;0;11;37;REGULAR;MEDIO;0;2025-02-25;159.89
5613249;4;43;CDE;267;4;20;67;SECO;ALTO;1;2021-10-18;354.61
9852510;3;35;CDE;266;1;23;68;SECO;ALTO;0;2020-03-30;327.92
9857170;3;35;CSI;266;1;7;28;REGULAR;ALTO;1;2022-05-15;232.71
5719686;9;91;CDE;266;2;33;102;SECO;ALTO;0;2021-11-17;355.04
9858685;3;35;UMI;266;1;22;70;SECO;ALTO;0;2022-02-14;309.58
2162976;9;91;PDA;266;0;26;79;SECO;ALTO;1;2020-03-11;350.12
1637168;1;11;PDA;265;0;20;69;SECO;ALTO;0;2022-05-13;311.48
9847960;3;35;ECA;265;1;21;69;SECO;ALTO;0;2021-03-17;304.88
9855873;3;35;PHA;265;1;20;74;SECO;ALTO;0;2021-12-23;321.39
5716338;9;91;PAB;265;2;19;61;MALO;ALTO;0;2025-07-10;293.39
1874576;16;163;PDA;265;0;15;53;SECO;ALTO;0;2021-04-10;294.07
9856572;3;35;PDA;264;1;20;65;SECO;ALTO;0;2021-06-22;304.79
2061377;3;35;CDE;264;0;16;54;MALO;ALTO;0;2025-11-11;245.19
9857660;3;35;PPI;263;1;25;75;SECO;ALTO;1;2022-05-25;402.32
9856558;3;35;PDA;262;1;18;59;MALO;ALTO;1;2024-05-01;301.62
9858402;3;35;GTR;262;1;20;64;SECO;ALTO;1;2019-03-13;355.54
5644233;9;93;PHA;261;8;16;57;MALO;ALTO;0;2024-12-09;236.76
9862877;3;35;PPI;260;1;20;66;SECO;ALTO;1;2021-03-16;355.85
5719429;9;91;CDE;260;2;19;64;MALO;ALTO;1;2023-05-12;296.25
9848943;3;35;CAT;260;1;18;60;MALO;ALTO;0;2025-10-20;267.31
9847546;3;35;CAT;260;1;21;75;SECO;ALTO;1;2020-08-28;353.03
9852494;3;35;CDE;260;1;25;87;SECO;ALTO;1;2022-07-12;380.11
5719358;9;91;CDE;260;2;24;71;SECO;ALTO;1;2020-08-07;368.53
5721472;9;91;CAT;260;2;24;81;SECO;ALTO;0;2021-06-14;332.2
5626533;9;93;PDU;260;8;7;36;REGULAR;MEDIO;1;2021-12-14;187.38
5627078;9;93;PPI;260;8;9;32;MALO;ALTO;0;2025-01-17;236.69
5719384;9;91;CDE;260;2;25;75;SECO;ALTO;0;2023-07-19;314.53
9858503;3;35;SJA;260;1;18;60;SECO;ALTO;1;2019-03-12;354.07
2009948;10;107;MAL;260;0;10;40;REGULAR;ALTO;1;2022-10-30;258.67
1757613;4;41;PDA;260;0;17;60;MALO;ALTO;1;2022-01-27;325.77
2060790;3;35;GBI;260;0;17;51;REGULAR;ALTO;1;2024-01-01;286.89
9852585;3;35;CAT;259;1;22;71;SECO;ALTO;1;2020-03-15;406.37
9860248;3;35;CAT;259;1;18;55;MALO;ALTO;0;2025-02-18;255.07
9846385;3;35;CAT;258;1;17;58;SECO;ALTO;0;2021-04-03;297.53
5702545;9;91;PNI;258;2;23;89;SECO;ALTO;1;2022-01-27;371.88
5237888;9;91;CDE;258;24;23;76;SECO;ALTO;1;2023-05-17;360.42
5615294;4;43;CAR;258;4;16;50;MALO;ALTO;1;2021-12-19;316.79
2059667;3;35;PDA;258;0;10;42;REGULAR;MEDIO;1;2022-05-02;203.74
9854492;3;35;PDA;257;1;21;69;SECO;ALTO;0;2019-06-05;314.29
9847559;3;35;MAL;256;1;15;52;MALO;ALTO;1;2024-12-17;279.61
2139555;9;97;OEU;256;0;6;24;SANO;MEDIO;0;2025-02-11;120.01
9863170;3;35;PAL;255;1;16;56;MALO;ALTO;1;2025-01-12;291.69
5721471;9;91;CAT;255;2;26;80;SECO;ALTO;1;2019-08-15;383.9
2114766;9;91;PDA;255;0;25;78;SECO;ALTO;1;2020-09-28;373.57
9849747;3;35;CAT;254;1;14;52;MALO;ALTO;0;2025-07-19;260.96
9855140;3;35;CAT;254;1;17;54;MALO;ALTO;0;2025-12-16;253.65
9858298;3;35;PDA;254;1;26;77;SECO;ALTO;1;2019-04-02;365.74
2161744;9;91;UPU;254;0;22;72;SECO;ALTO;1;2022-07-25;371.64
2115391;6;61;AAL;253;0;14;59;MALO;ALTO;0;2025-04-28;247.3
9846534;3;35;PDA;253;1;17;59;MALO;ALTO;0;2025-09-21;273.49
5237951;9;91;CDE;253;24;18;56;MALO;ALTO;1;2022-05-23;299.7
2097033;8;81;MAL;253;0;12;41;MALO;ALTO;0;2025-08-18;212.6
2061416;3;35;AHI;253;0;21;70;SECO;ALTO;1;2020-04-12;363.71
5716029;9;91;PAB;252;2;8;31;REGULAR;ALTO;0;2025-07-19;181.02
2164493;9;91;PDA;252;0;25;91;SECO;ALTO;1;2022-10-07;389.67
9858171;3;35;PDA;251;1;22;71;SECO;ALTO;1;2020-10-11;362.0
2023232;10;107;UPU;250;0;20;60;SECO;ALTO;0;2019-11-09;331.23
9848187;3;35;CAT;250;1;28;91;SECO;ALTO;1;2020-01-17;394.28
2042478;20;206;PPI;250;0;10;38;REGULAR;MEDIO;0;2025-03-15;165.74
5716046;9;91;PAB;250;2;18;56;MALO;ALTO;0;2025-09-27;267.43
2137505;6;62;PDA;250;0;18;64;MALO;ALTO;1;2025-01-13;306.95
1913057;15;155;CDE;250;0;18;58;SECO;ALTO;0;2021-12-30;289.73
1628317;21;211;PPI;250;0;15;54;SECO;ALTO;1;2019-12-11;331.84
5713236;9;91;POC;250;2;6;24;REGULAR;MEDIO;0;2025-09-14;149.49
9669077;20;208;CAU;250;29;15;57;MALO;ALTO;1;2023-01-25;307.51
9668927;20;208;CAT;250;29;13;43;REGULAR;MEDIO;1;2025-03-12;223.95
9850231;3;35;PDA;250;1;25;81;SECO;ALTO;1;2023-01-01;408.26
9855009;3;35;CSE;250;1;13;49;MALO;ALTO;1;2022-03-21;298.34
5709341;9;91;PPI;250;2;12;43;MALO;ALTO;1;2022-10-07;280.21
9857057;3;35;CAT;250;1;23;85;SECO;ALTO;0;2019-10-24;314.35
5722764;9;91;CAT;250;2;18;60;SECO;ALTO;0;2020-09-06;293.74
9858949;3;35;TBA;250;1;6;25;REGULAR;MEDIO;1;2022-07-31;178.69
1602233;5;53;UPU;250;0;18;65;MALO;ALTO;0;2025-08-18;260.2
1699634;4;46;PDA;250;0;17;54;SECO;ALTO;0;2019-04-26;267.58
1707567;2;22;TAX;250;0;7;34;REGULAR;MEDIO;0;2025-09-29;119.45
2019910;8;86;UPU;250;0;16;47;MALO;ALTO;0;2024-12-19;221.09
2059040;3;35;PDA;250;0;20;64;MALO;ALTO;0;2025-04-13;283.86
2138879;9;97;LLU;250;0;7;22;REGULAR;MEDIO;0;2025-04-08;150.44
9847683;3;35;SJA;249;1;12;47;REGULAR;MEDIO;0;2025-10-09;168.64
9855947;3;35;AHI;248;1;15;57;MALO;ALTO;0;2025-03-25;268.54
5715517;9;91;PCP;248;2;14;54;MALO;ALTO;0;2025-04-03;244.63
2128218;9;93;UPU;248;0;15;61;MALO;ALTO;1;2023-03-15;321.26
9847406;3;35;CAT;247;1;18;52;MALO;ALTO;1;2023-03-24;286.23
5711681;9;91;PPI;247;2;20;59;SECO;ALTO;1;2022-04-29;339.04
9860309;3;35;SJA;247;1;12;41;MALO;ALTO;1;2022-05-16;292.38
9850469;3;35;PAL;246;1;21;69;SECO;ALTO;1;2020-01-05;378.52
5264718;16;166;PPI;246;15;17;52;MALO;ALTO;1;2022-02-20;308.34
9859157;3;35;PDA;246;1;22;72;SECO;ALTO;0;2019-04-01;320.44
5721311;9;91;CAT;245;2;26;69;SECO;ALTO;0;2021-09-08;327.88
9848773;3;35;CSI;245;1;9;40;REGULAR;ALTO;1;2024-01-10;233.86
5715339;9;91;PHA;245;2;19;62;MALO;ALTO;0;2025-05-06;252.43
1702890;2;24;PAB;245;0;18;55;SECO;ALTO;1;2019-08-31;339.87
2115415;9;93;POR;245;0;16;46;MALO;ALTO;1;2024-07-26;304.39
5723379;9;91;CDE;244;2;27;82;SECO;ALTO;1;2019-12-05;363.13
9852462;3;35;QRO;244;1;18;58;MALO;ALTO;1;2022-10-03;314.65
9852609;3;35;CDE;244;1;25;81;SECO;ALTO;1;2022-08-01;370.65
9856794;3;35;PHA;244;1;29;89;SECO;ALTO;1;2019-08-10;367.84
9859306;3;35;SJA;244;1;14;42;REGULAR;ALTO;0;2025-07-12;226.79
2139790;9;97;PDA;244;0;25;74;SECO;ALTO;0;2019-06-24;315.47
9848247;3;35;CAT;243;1;14;47;REGULAR;MEDIO;1;2025-02-18;212.76
5711900;9;91;PPI;243;2;10;40;MALO;ALTO;1;2022-07-21;298.88
9847478;3;35;PPI;243;1;28;84;SECO;ALTO;0;2023-07-21;336.62
5264705;16;166;PPI;243;15;17;59;SECO;ALTO;0;2022-12-28;312.5
9855146;3;35;UMI;243;1;20;66;SECO;ALTO;0;2023-03-24;326.33
5264706;16;166;PPI;243;15;17;56;MALO;ALTO;0;2025-07-10;276.94
5616963;4;43;CDE;243;4;20;60;MALO;ALTO;0;2025-04-17;251.14
9850135;3;35;CAT;242;1;16;56;MALO;ALTO;0;2025-09-21;254.74
9852516;3;35;CDE;242;1;22;75;SECO;ALTO;0;2020-04-20;277.35
5723655;9;91;PAB;242;2;25;83;SECO;ALTO;1;2022-03-20;377.01
9856622;3;35;GTR;242;1;22;62;MALO;ALTO;1;2025-05-06;301.19
5719919;9;91;CDE;242;2;32;93;SECO;ALTO;0;2020-06-16;353.85
5614348;4;43;PDA;242;4;19;63;SECO;ALTO;0;2019-11-20;293.18
2116658;9;93;UPU;242;0;15;45;MALO;ALTO;0;2025-11-10;226.44
2137364;9;97;UPU;242;0;17;59;MALO;ALTO;0;2025-10-02;280.4
9848162;3;35;CAT;241;1;30;93;SECO;ALTO;1;2022-08-11;394.76
5715952;9;91;PAB;241;2;22;66;MALO;ALTO;0;2024-12-19;266.2
9858034;3;35;AHI;241;1;16;57;MALO;ALTO;0;2025-07-07;248.31
9862873;3;35;PPI;240;1;20;67;SECO;ALTO;1;2022-02-22;354.74
9848857;3;35;SJA;240;1;16;60;MALO;ALTO;0;2025-11-29;243.4
9849339;3;35;CAU;240;1;20;62;MALO;ALTO;1;2022-10-19;312.17
9850489;3;35;PAL;240;1;18;55;SECO;ALTO;1;2022-10-15;358.85
5716346;9;91;PAB;240;2;19;67;SECO;ALTO;1;2021-05-28;338.52
5721310;9;91;CAT;240;2;25;83;SECO;ALTO;1;2020-06-02;364.98
5721688;9;91;CAT;240;2;35;105;SECO;ALTO;1;2019-12-22;417.1
9855883;3;35;CAT;240;1;18;54;MALO;ALTO;0;2025-05-26;276.48
9856846;3;35;PHA;240;1;20;49;MALO;ALTO;1;2024-09-21;321.56
9857113;3;35;PDA;240;1;23;72;SECO;ALTO;1;2021-10-20;365.59
5614190;4;43;CLI;240;4;16;47;MALO;ALTO;0;2025-11-29;236.89
2019906;8;86;UPU;240;0;15;50;SECO;ALTO;0;2019-12-09;313.37
2058901;3;35;PDA;240;0;11;46;MALO;ALTO;0;2025-12-02;242.02
2129704;9;97;CDE;240;0;17;58;MALO;ALTO;0;2025-02-19;283.99
2149761;9;91;PDA;240;0;20;73;MALO;ALTO;0;2025-10-08;294.98
2154928;9;93;PDA;240;0;19;66;SECO;ALTO;0;2019-12-19;320.02
1626685;8;84;CDE;239;0;14;43;REGULAR;MEDIO;1;2025-03-02;207.0
9853105;3;35;GTR;239;1;18;62;SECO;ALTO;0;2023-05-26;296.71
9858079;3;35;PDA;239;1;20;72;SECO;ALTO;0;2023-01-06;296.26
9858547;3;35;PDA;239;1;23;76;SECO;ALTO;1;2019-05-08;402.63
1814731;15;156;PPI;238;0;11;43;MALO;ALTO;0;2025-11-04;248.67
1773149;15;156;PDA;238;0;15;42;REGULAR;ALTO;1;2024-10-11;230.89
9862948;3;35;PPI;238;1;16;53;MALO;ALTO;0;2025-07-04;240.24
9849660;3;35;CDE;238;1;17;57;MALO;ALTO;0;2025-04-27;274.16
9852480;3;35;PPI;238;1;18;59;MALO;ALTO;1;2023-08-29;298.42
9853584;3;35;GTR;238;1;16;59;MALO;ALTO;0;2025-03-01;268.41
9856566;3;35;PDA;238;1;20;64;MALO;ALTO;1;2023-07-25;317.61
5611850;4;43;CDE;238;4;17;60;REGULAR;ALTO;1;2024-09-14;257.43
1715739;2;22;CEZ;238;0;20;67;SECO;ALTO;0;2021-06-24;331.97
2098304;8;81;UGL;238;0;8;38;REGULAR;ALTO;0;2025-05-14;189.31
1813562;15;153;PHA;237;0;24;69;SECO;ALTO;1;2020-09-20;380.17
9847485;3;35;RPS;237;1;15;50;MALO;ALTO;1;2023-12-08;287.25
9855165;3;35;FAN;237;1;25;78;SECO;ALTO;0;2020-12-06;314.34
5719665;9;91;CDE;237;2;33;100;SECO;ALTO;0;2022-09-05;350.23
2114786;9;91;CAT;237;0;15;51;MALO;ALTO;0;2025-02-20;271.81
9847450;3;35;CAU;236;1;17;53;MALO;ALTO;1;2023-05-22;287.92
5719668;9;91;CAT;235;2;23;72;SECO;ALTO;0;2020-04-05;300.33
1692474;4;43;CAT;235;0;20;61;SECO;ALTO;0;2020-03-10;296.76
9860552;3;35;CSI;235;1;9;33;REGULAR;ALTO;0;2025-10-24;172.75
5237930;9;91;CDE;235;24;18;58;SECO;ALTO;0;2022-02-13;278.43
9860714;3;35;CSI;235;1;5;24;SANO;MEDIO;0;2025-03-08;120.06
2061420;3;35;PDA;235;0;8;38;REGULAR;MEDIO;0;2025-07-16;157.4
9846105;3;35;PDA;234;1;16;56;MALO;ALTO;0;2025-06-13;267.35
9847601;3;35;FAN;234;1;18;59;SECO;ALTO;0;2022-08-18;275.61
2145285;9;97;UPU;234;0;15;45;MALO;ALTO;1;2023-05-22;309.29
1812857;15;159;PPI;233;0;15;52;MALO;ALTO;0;2025-07-16;253.88
2060915;1;11;UPU;233;0;18;55;MALO;ALTO;0;2025-01-12;258.77
5643405;9;93;PPI;233;8;10;45;REGULAR;MEDIO;1;2023-04-23;199.48
9860183;3;35;CDE;233;1;22;67;SECO;ALTO;0;2020-12-08;334.17
5711640;9;91;PPI;232;2;25;81;SECO;ALTO;1;2020-03-28;363.55
9860580;3;35;SJA;232;1;17;56;MALO;ALTO;1;2023-09-20;313.48
5613297;4;43;PDA;232;4;19;62;MALO;ALTO;0;2025-09-19;283.3
9855889;3;35;CAT;231;1;25;71;SECO;ALTO;0;2022-07-13;317.02
9855932;3;35;CAT;231;1;18;58;SECO;ALTO;0;2021-07-21;281.59
9859687;3;35;QIL;231;1;9;32;REGULAR;ALTO;1;2024-10-18;220.07
2137403;6;62;PDA;230;0;18;62;MALO;ALTO;1;2023-03-15;289.01
9848553;3;35;PDA;230;1;16;53;MALO;ALTO;1;2025-02-26;279.14
5719370;9;91;CDE;230;2;22;68;SECO;ALTO;0;2019-09-01;343.54
9848993;3;35;PPI;230;1;18;66;MALO;ALTO;1;2023-01-01;299.78
2138053;9;91;ANE;230;0;16;56;MALO;ALTO;0;2025-10-19;239.38
5719332;9;91;CDE;230;2;20;66;MALO;ALTO;0;2025-09-02;267.69
